b827eb32825f60f8,Gateway b827eb32825f60f8,2022-12-01 00:00:02.718 +0000 UTC,2022-12-01 00:12:59.878 +0000 UTC,"{""codec"":""application/x-xlpp""}"
638de4c468f31919048f189c,B1_4xAA,2022-12-05 12:32:04.499 +0000 UTC,2022-12-05 12:33:15.454 +0000 UTC,"{""codec"":""application/x-xlpp"",""lorawan"":{""appSKey"":""23158D3BBC31E6AF670D195B5AED5525"",""devAddr"":""26011DB1"",""devEUI"":""AA555A0026011DB1"",""nwkSEncKey"":""23158D3BBC31E6AF670D195B5AED5525"",""profile"":""WaziDev""}}"
638de53168f31919048f189d,B2_solar_x2_03,2022-12-05 12:33:53.148 +0000 UTC,2022-12-05 12:36:10.831 +0000 UTC,"{""codec"":""application/x-xlpp"",""lorawan"":{""appSKey"":""23158D3BBC31E6AF670D195B5AED5525"",""devAddr"":""26011DB2"",""devEUI"":""AA555A0026011DB2"",""nwkSEncKey"":""23158D3BBC31E6AF670D195B5AED5525"",""profile"":""WaziDev""}}"
638de56a68f31919048f189e,B3_solar_x1_02,2022-12-05 12:34:50.237 +0000 UTC,2022-12-05 12:35:28.446 +0000 UTC,"{""codec"":""application/x-xlpp"",""lorawan"":{""appSKey"":""23158D3BBC31E6AF670D195B5AED5525"",""devAddr"":""26011DB3"",""devEUI"":""AA555A0026011DB3"",""nwkSEncKey"":""23158D3BBC31E6AF670D195B5AED5525"",""profile"":""WaziDev""}}"
638de57568f31919048f189f,B4_solar_x1_03,2022-12-05 12:35:01.013 +0000 UTC,2022-12-05 12:35:45.235 +0000 UTC,"{""codec"":""application/x-xlpp"",""lorawan"":{""appSKey"":""23158D3BBC31E6AF670D195B5AED5525"",""devAddr"":""26011DB4"",""devEUI"":""AA555A0026011DB4"",""nwkSEncKey"":""23158D3BBC31E6AF670D195B5AED5525"",""profile"":""WaziDev""}}"
